year,month,hour,time_range,death,injuries,Longitude,Latitude,total_people
2010,August,NA,Night,NA,NA,-79.569434719,43.7567271080001,0
2010,August,19,Evening,NA,1,-79.469984214,43.637302806,1
2010,August,23,Evening,NA,1,-79.33985091,43.6791720780001,1
2010,August,18,Evening,NA,NA,-79.449303217,43.7208611560001,0
2010,August,21,Evening,NA,1,-79.500614322,43.6215632010001,1
2010,August,19,Evening,1,1,-79.439616359,43.7243040560001,2
2010,August,22,Evening,NA,3,-79.482086599,43.680603913,3
2010,August,15,Afternoon,NA,NA,-79.515689443,43.70595545,0
2010,August,22,Evening,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2010,August,18,Evening,NA,1,-79.400906433,43.651213591,1
2010,August,19,Evening,NA,1,-79.428116624,43.6359764800001,1
2010,August,19,Evening,NA,NA,-79.325580536,43.7186400580001,0
2010,August,NA,Night,NA,NA,-79.297895254,43.6890547240001,0
2010,August,NA,Night,NA,NA,-79.482119419,43.665587658,0
2010,August,20,Evening,NA,2,-79.255355252,43.7535219740001,2
2010,September,15,Afternoon,NA,1,-79.441817451,43.722596356,1
2010,September,1,Night,NA,NA,-79.371002854,43.6582965970001,0
2010,September,17,Afternoon,NA,NA,-79.26151114,43.796142898,0
2010,September,21,Evening,NA,NA,-79.51920491,43.752887582,0
2010,September,NA,Night,NA,1,-79.49504868,43.6889401820001,1
2010,September,21,Evening,NA,1,-79.5113426189999,43.750118082,1
2010,September,21,Evening,1,NA,-79.232033751,43.759332199,1
2010,September,18,Evening,NA,NA,-79.509643319,43.7604764870001,0
2010,September,20,Evening,NA,1,-79.226699474,43.8051975060001,1
2010,September,22,Evening,1,NA,-79.518811413,43.761912587,1
2010,September,13,Afternoon,NA,NA,-79.568426011,43.675708919,0
2010,September,NA,Night,NA,NA,-79.346987654,43.7751799130001,0
2010,September,22,Evening,NA,1,-79.536222003,43.753211287,1
2010,September,23,Evening,NA,1,-79.503418148,43.7015664560001,1
2010,September,4,Night,NA,1,-79.3622545589999,43.658253797,1
2010,September,NA,Night,NA,1,-79.2437536479999,43.737651181,1
2010,September,2,Night,NA,2,-79.2437536479999,43.737651181,2
2010,September,21,Evening,NA,NA,-79.554464363,43.6937840840001,0
2010,September,20,Evening,NA,1,-79.5576229869999,43.748790284,1
2010,September,21,Evening,NA,NA,-79.211198385,43.8118543190001,0
2010,September,6,Morning,NA,1,-79.567154285,43.68333993,1
2010,September,14,Afternoon,NA,1,-79.44817842,43.7191307570001,1
2010,September,17,Afternoon,NA,NA,-79.3622545589999,43.658253797,0
2010,September,20,Evening,NA,NA,-79.455860907,43.681312604,0
2010,September,3,Night,NA,1,-79.422036527,43.6627726090001,1
2010,September,22,Evening,NA,1,-79.4710250139999,43.6382592100001,1
2010,September,22,Evening,NA,NA,-79.438337566,43.717351959,0
2010,September,19,Evening,NA,1,-79.398326036,43.6539415940001,1
2010,September,21,Evening,2,NA,-79.511308656,43.698379066,2
2010,September,12,Afternoon,NA,1,-79.410681934,43.663834008,1
2010,October,12,Afternoon,NA,1,-79.4961242959999,43.6772426140001,1
2010,October,18,Evening,NA,NA,-79.509843119,43.763426988,0
2010,October,NA,Night,NA,NA,-79.3630013599999,43.660089699,0
2010,October,21,Evening,NA,1,-79.402953132,43.6499361900001,1
2010,October,7,Morning,1,NA,-79.433301822,43.633732079,1
2010,October,18,Evening,1,NA,-79.515457613,43.7578820850001,1
2010,October,22,Evening,NA,2,-79.4449528379999,43.722948855,2
2010,October,22,Evening,NA,2,-79.42378933,43.6702774170001,2
2010,October,2,Night,2,NA,-79.3590771629999,43.660344599,2
2010,October,19,Evening,NA,NA,-79.214978292,43.7876395960001,0
2010,October,NA,Night,NA,1,-79.279993772,43.6986535180001,1
2010,October,17,Afternoon,NA,2,-79.428116624,43.6359764800001,2
2010,October,3,Night,NA,NA,-79.450267684,43.695687766,0
2010,October,1,Night,1,NA,-79.2795256759999,43.703242811,1
2010,October,19,Evening,NA,NA,-79.271196006,43.7314294760001,0
2010,October,13,Afternoon,NA,2,-79.422036527,43.6627726090001,2
2010,October,NA,Night,NA,NA,-79.2800630679999,43.6930709270001,0
2010,October,NA,Night,NA,1,-79.599443768,43.7309796690001,1
2010,October,3,Night,1,NA,-79.361999559,43.6576102970001,1
2010,October,20,Evening,NA,NA,-79.4408745549999,43.720844857,0
2010,October,21,Evening,NA,NA,-79.3280755339999,43.7156249650001,0
2010,October,19,Evening,NA,NA,5.6843418860808e-14,5.08888749034163e-14,0
2010,October,20,Evening,NA,1,-79.5085819559999,43.730046972,1
2010,October,NA,Night,NA,1,-79.546721958,43.6970464780001,1
2010,October,22,Evening,NA,NA,-79.5047096439999,43.7157375460001,0
2010,November,17,Afternoon,NA,NA,-79.569434719,43.7567271080001,0
2010,November,3,Night,NA,1,-79.405822034,43.6568410990001,1
2010,November,11,Morning,NA,1,-79.4999930159999,43.761058174,1
2010,November,3,Night,NA,NA,-79.530788596,43.644650074,0
2010,November,22,Evening,NA,NA,-79.2857324829999,43.7232839710001,0
2010,November,11,Morning,NA,NA,-79.509597645,43.7248922460001,0
2010,November,2,Night,NA,1,-79.374431656,43.6688645080001,1
2010,November,19,Evening,NA,1,-79.432436823,43.6396742860001,1
2010,November,3,Night,NA,1,-79.2925697489999,43.6716228330001,1
2010,November,21,Evening,NA,NA,-79.517334267,43.6946139770001,0
2010,November,11,Morning,NA,1,-79.5177211119999,43.757229985,1
2010,November,15,Afternoon,1,NA,-79.387405341,43.653138492,1
2010,November,1,Night,NA,2,-79.503789347,43.7028788550001,2
2010,November,15,Afternoon,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2010,November,20,Evening,NA,NA,-79.485520402,43.7647041480001,0
2010,November,21,Evening,NA,2,-79.487595906,43.672746432,2
2010,November,2,Night,1,2,-79.353015638,43.787344628,3
2010,November,2,Night,NA,1,-79.4390197229999,43.66846242,1
2010,November,14,Afternoon,NA,NA,-79.239314158,43.7405958790001,0
2010,November,21,Evening,1,NA,-79.5033842939999,43.7410719420001,1
2010,November,11,Morning,NA,NA,-79.358432164,43.661856201,0
2010,November,NA,Night,1,NA,-79.229119082,43.7610060060001,1
2010,November,20,Evening,NA,1,-79.502621716,43.6263327080001,1
2010,November,3,Night,NA,1,-79.402253633,43.6520234920001,1
2010,November,14,Afternoon,1,NA,-79.358143664,43.6611945000001,1
2010,November,NA,Night,NA,1,-79.609074678,43.732232943,1
2010,December,23,Evening,NA,NA,-79.4367668049999,43.69041868,0
2010,December,2,Night,NA,1,-79.199054669,43.8002900920001,1
2010,December,NA,Night,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2010,December,2,Night,NA,NA,-79.493971281,43.6885559830001,0
2010,December,NA,Night,NA,1,-79.4483127299999,43.783334411,1
2010,December,23,Evening,NA,NA,-79.448414117,43.6387754900001,0
2010,December,16,Afternoon,1,NA,-79.4883687069999,43.671389236,1
2010,December,18,Evening,NA,1,-79.490741912,43.665680653,1
2010,December,21,Evening,NA,1,-79.2822700959999,43.769422438,1
2010,December,10,Morning,NA,NA,-79.289157587,43.7674662330001,0
2010,December,19,Evening,NA,NA,-79.514730516,43.7672126890001,0
2010,December,17,Afternoon,NA,1,-79.513398615,43.7580650850001,1
2010,December,2,Night,NA,NA,-79.5521509559999,43.6957896770001,0
2011,January,2,Night,NA,1,-79.41096743,43.6324446720001,1
2011,January,14,Afternoon,1,NA,-79.2789230989999,43.7328876660001,1
2011,January,14,Afternoon,NA,NA,-79.344311551,43.7809826160001,0
2011,January,NA,Night,NA,1,-79.498601106,43.6656021470001,1
2011,January,1,Night,NA,1,-79.206155385,43.8113197110001,1
2011,January,22,Evening,NA,NA,-79.425957625,43.6427561880001,0
2011,January,15,Afternoon,NA,NA,-79.6039050649999,43.74363176,0
2011,January,17,Afternoon,NA,1,-79.3280755339999,43.7156249650001,1
2011,January,NA,Night,NA,NA,-79.415268328,43.6421301840001,0
2011,January,1,Night,NA,1,-79.587090092,43.7536173830001,1
2011,January,2,Night,NA,NA,-79.391484157,43.7081541150001,0
2011,January,22,Evening,NA,1,-79.2117627869999,43.743759289,1
2011,January,11,Morning,NA,1,-79.4459169209999,43.672931223,1
2011,February,21,Evening,1,NA,-79.5490654929999,43.7506438840001,1
2011,February,21,Evening,NA,1,-79.308449971,43.7387938350001,1
2011,February,NA,Night,NA,1,-79.4990574239999,43.757114577,1
2011,February,21,Evening,NA,1,-79.5863663709999,43.732501578,1
2011,February,2,Night,NA,NA,-79.397630534,43.644944684,0
2011,February,14,Afternoon,NA,2,-79.2135407769999,43.806299397,2
2011,February,1,Night,1,NA,-79.483273979,43.6934246810001,1
2011,February,19,Evening,1,NA,-79.221191459,43.7596000020001,1
2011,February,5,Night,1,NA,-79.509448958,43.697316866,1
2011,February,20,Evening,NA,1,-79.315848543,43.6928039150001,1
2011,February,17,Afternoon,NA,NA,-79.443874842,43.719490657,0
2011,February,19,Evening,NA,1,-79.550426021,43.7051073120001,1
2011,February,22,Evening,1,NA,-79.217562168,43.7981391920001,1
2011,February,3,Night,NA,NA,-79.474065706,43.6788910220001,0
2011,February,19,Evening,NA,NA,-79.4883687069999,43.671389236,0
2011,March,20,Evening,1,NA,-79.501479903,43.6648899400001,1
2011,March,21,Evening,NA,NA,-79.493716593,43.679726007,0
2011,March,2,Night,NA,NA,-79.284878605,43.760084341,0
2011,March,14,Afternoon,NA,NA,-79.4488032209999,43.7742793140001,0
2011,March,12,Afternoon,NA,1,-79.249949714,43.715356102,1
2011,March,1,Night,NA,NA,-79.390786339,43.6491253880001,0
2011,March,20,Evening,NA,NA,-79.4571023079999,43.7246693550001,0
2011,March,9,Morning,NA,1,-79.348513178,43.666341517,1
2011,March,NA,Night,1,NA,-79.5521509559999,43.6957896770001,1
2011,March,23,Evening,NA,1,-79.448382823,43.722081056,1
2011,March,NA,Night,NA,1,-79.2779092979999,43.730061871,1
2011,March,2,Night,1,NA,-79.255617829,43.735095282,1
2011,March,19,Evening,1,NA,-79.312607126,43.6672114940001,1
2011,March,21,Evening,NA,NA,-79.5901152659999,43.737447976,0
2011,March,12,Afternoon,NA,NA,-79.4504734129999,43.720660256,0
2011,April,22,Evening,NA,NA,-79.538218382,43.7337424510001,0
2011,April,NA,Night,NA,NA,-79.219021692,43.763651511,0
2011,April,17,Afternoon,NA,NA,-79.36353296,43.66137,0
2011,April,17,Afternoon,NA,1,-79.5113426189999,43.750118082,1
2011,April,18,Evening,NA,1,-79.514829322,43.6235745490001,1
2011,April,15,Afternoon,NA,1,-79.365642457,43.656791096,1
2011,April,NA,Night,NA,1,-79.362329862,43.6629743020001,1
2011,April,17,Afternoon,NA,1,-79.5706673289999,43.758476413,1
2011,April,3,Night,NA,1,-79.5725718859999,43.653097825,1
2011,April,22,Evening,NA,1,-79.545665443,43.7212601620001,1
2011,April,23,Evening,NA,1,-79.443874842,43.719490657,1
2011,April,NA,Night,1,NA,-79.5597516349999,43.713413356,1
2011,May,NA,Night,NA,1,-79.413626264,43.772253092,1
2011,May,14,Afternoon,NA,NA,-79.5601537749999,43.648638211,0
2011,May,NA,Night,NA,1,-79.253485551,43.7743924700001,1
2011,May,23,Evening,NA,1,-79.5183677109999,43.751357581,1
2011,May,15,Afternoon,NA,1,-79.5225325119999,43.7675103830001,1
2011,May,23,Evening,NA,NA,-79.510393218,43.749211679,0
2011,May,18,Evening,NA,NA,-79.515457613,43.7578820850001,0
2011,May,19,Evening,NA,1,-79.3045148589999,43.7189243650001,1
2011,May,3,Night,NA,NA,-79.424707525,43.649436994,0
2011,May,5,Night,NA,NA,-79.228632074,43.8094145260001,0
2011,May,23,Evening,NA,1,-79.344311551,43.7809826160001,1
2011,May,18,Evening,NA,NA,-79.586595568,43.7371585760001,0
2011,May,4,Night,NA,1,-79.35684695,43.794026558,1
2011,May,16,Afternoon,NA,NA,-79.428581595,43.7141998640001,0
2011,May,22,Evening,1,NA,-79.331725879,43.7985155920001,1
2011,May,4,Night,NA,3,-79.4017703339999,43.6538804950001,3
2011,May,23,Evening,1,NA,-79.5933505639999,43.7387753730001,1
2011,May,NA,Night,NA,NA,-79.476248317,43.642643531,0
2011,June,22,Evening,NA,NA,-79.567511509,43.755094203,0
2011,June,9,Morning,NA,1,-79.356838726,43.8070278480001,1
2011,June,12,Afternoon,NA,NA,-79.4618630049999,43.682103904,0
2011,June,22,Evening,NA,NA,-79.4937485029999,43.671669933,0
2011,June,20,Evening,NA,2,-79.4469400289999,43.722555056,2
2011,June,18,Evening,NA,1,-79.510393218,43.749211679,1
2011,June,19,Evening,NA,1,-79.5154305149999,43.763226887,1
2011,June,9,Morning,NA,NA,-79.5863663709999,43.732501578,0
2011,June,1,Night,NA,NA,-79.331330723,43.6816944990001,0
2011,June,21,Evening,NA,1,-79.303547582,43.782110437,1
2011,June,3,Night,NA,NA,-79.593307463,43.7417808710001,0
2011,June,3,Night,NA,2,-79.406471633,43.656715498,2
2011,June,3,Night,NA,NA,-79.526613594,43.651123318,0
2011,June,12,Afternoon,NA,NA,-79.305831881,43.7462011330001,0
2011,June,23,Evening,NA,NA,-79.506857592,43.740318642,0
2011,June,22,Evening,1,NA,-79.516479712,43.752504081,1
2011,June,8,Morning,NA,NA,-79.331330723,43.6816944990001,0
2011,June,22,Evening,NA,NA,-79.210210484,43.810730511,0
2011,June,23,Evening,NA,NA,-79.467650689,43.691786382,0
2011,June,2,Night,NA,NA,-79.264506908,43.724109991,0
2011,June,2,Night,NA,NA,-79.593307463,43.7417808710001,0
2011,June,1,Night,NA,NA,-79.449233517,43.720519956,0
2011,June,22,Evening,NA,NA,-79.2135407769999,43.806299397,0
2011,June,1,Night,NA,1,-79.449233517,43.720519956,1
2011,June,3,Night,NA,2,-79.417061728,43.6500595950001,2
2011,June,22,Evening,NA,NA,-79.538904896,43.7430310770001,0
2011,July,21,Evening,NA,NA,-79.344820457,43.772690416,0
2011,July,19,Evening,NA,1,-79.495685597,43.676197818,1
2011,July,14,Afternoon,NA,1,-79.596849595,43.717632372,1
2011,July,22,Evening,NA,1,-79.4342851219999,43.6571231070001,1
2011,July,23,Evening,NA,1,-79.434712522,43.637455984,1
2011,July,17,Afternoon,NA,1,-79.2135407769999,43.806299397,1
2011,July,23,Evening,NA,NA,-79.516898812,43.7524174810001,0
2011,July,20,Evening,NA,1,-79.343590422,43.7074162800001,1
2011,July,14,Afternoon,NA,NA,-79.509643319,43.7604764870001,0
2011,July,14,Afternoon,NA,NA,-79.509643319,43.7604764870001,0
2011,July,1,Night,NA,1,-79.4769389139999,43.6302984100001,1
2011,July,18,Evening,NA,1,-79.5576229869999,43.748790284,1
2011,July,1,Night,NA,1,-79.5118376789999,43.5993227170001,1
2011,July,22,Evening,NA,2,-79.2814605149999,43.7482186550001,2
2011,July,23,Evening,NA,NA,-79.210210484,43.810730511,0
2011,July,22,Evening,NA,NA,-79.588139369,43.746318473,0
2011,July,22,Evening,NA,NA,-79.4464539209999,43.6667239230001,0
2011,July,21,Evening,1,NA,-79.563220077,43.6526475150001,1
2011,July,14,Afternoon,NA,NA,-79.4009153329999,43.6363336760001,0
2011,July,8,Morning,NA,NA,-79.517334267,43.6946139770001,0
2011,July,23,Evening,1,1,-79.507259475,43.691484377,2
2011,August,12,Afternoon,NA,NA,-79.443097606,43.7450136630001,0
2011,August,4,Night,NA,NA,-79.4291764239999,43.631465975,0
2011,August,5,Night,NA,NA,-79.5576229869999,43.748790284,0
2011,August,3,Night,NA,NA,-79.38660834,43.648634288,0
2011,August,23,Evening,NA,NA,-79.412212236,43.670332116,0
2011,August,21,Evening,NA,NA,-79.3015962599999,43.7153245740001,0
2011,August,19,Evening,NA,NA,-79.5863663709999,43.732501578,0
2011,August,NA,Night,1,1,-79.494230995,43.743103631,2
2011,August,3,Night,NA,NA,-79.4961242959999,43.6772426140001,0
2011,August,3,Night,NA,1,-79.599399668,43.730878569,1
2011,August,1,Night,1,NA,-79.436398415,43.741213663,1
2011,August,22,Evening,NA,NA,-79.588139369,43.746318473,0
2011,August,18,Evening,NA,1,-79.271196006,43.7314294760001,1
2011,August,20,Evening,NA,1,-79.492207,43.7445974350001,1
2011,August,21,Evening,1,NA,-79.501479903,43.6648899400001,1
2011,August,21,Evening,NA,1,-79.586595568,43.7371585760001,1
2011,August,17,Afternoon,NA,NA,-79.304387864,43.728905548,0
2011,August,17,Afternoon,NA,1,-79.337855724,43.718040853,1
2011,August,21,Evening,NA,NA,-79.441072274,43.7923174520001,0
2011,August,22,Evening,NA,1,-79.555636943,43.697904667,1
2011,September,NA,Night,NA,NA,-79.566672556,43.71171531,0
2011,September,23,Evening,NA,2,-79.2317447739999,43.776431207,2
2011,September,1,Night,NA,1,-79.470366089,43.6912238840001,1
2011,September,NA,Night,NA,3,-79.2088346259999,43.763352996,3
2011,September,21,Evening,NA,1,-79.482086599,43.680603913,1
2011,September,NA,Night,NA,NA,-79.51920491,43.752887582,0
2011,September,19,Evening,NA,NA,-79.559471989,43.7507224870001,0
2011,September,9,Morning,NA,NA,-79.56861058,43.746243281,0
2011,September,15,Afternoon,NA,NA,-79.541578095,43.748252581,0
2011,September,22,Evening,NA,2,-79.3118309429999,43.683416627,2
2011,September,20,Evening,NA,NA,-79.585308671,43.7322826770001,0
2011,September,6,Morning,NA,1,-79.2915159779999,43.7269136620001,1
2011,September,21,Evening,NA,NA,-79.549328772,43.727296229,0
2011,September,4,Night,1,NA,-79.268287588,43.707390714,1
2011,September,13,Afternoon,NA,1,-79.4417645729999,43.730985951,1
2011,September,19,Evening,NA,NA,-79.4604980129999,43.7218733540001,0
2011,September,17,Afternoon,NA,1,-79.449233517,43.720519956,1
2011,September,9,Morning,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2011,September,8,Morning,NA,NA,-79.2110685379999,43.762899899,0
2011,September,20,Evening,NA,NA,-79.591408867,43.7462229700001,0
2011,October,3,Night,1,NA,-79.415922128,43.647180591,1
2011,October,18,Evening,NA,NA,-79.301510906,43.824974544,0
2011,October,22,Evening,NA,NA,-79.4872360639999,43.7375147750001,0
2011,October,NA,Night,NA,1,-79.4696964889999,43.6913780830001,1
2011,October,23,Evening,1,NA,-79.299290163,43.716668573,1
2011,October,23,Evening,NA,2,-79.41040223,43.644773887,2
2011,October,15,Afternoon,NA,NA,-79.506857592,43.740318642,0
2011,October,15,Afternoon,1,NA,-79.300617954,43.6944140150001,1
2011,October,18,Evening,NA,1,-79.508030918,43.7480628760001,1
2011,October,2,Night,NA,1,-79.538218382,43.7337424510001,1
2011,October,1,Night,1,NA,-79.509843119,43.763426988,1
2011,October,19,Evening,NA,NA,-79.510393218,43.749211679,0
2011,October,19,Evening,NA,NA,-79.5033842939999,43.7410719420001,0
2011,October,21,Evening,NA,NA,-79.588139369,43.746318473,0
2011,October,17,Afternoon,NA,1,-79.359428532,43.78929463,1
2011,October,1,Night,NA,NA,-79.5863663709999,43.732501578,0
2011,October,NA,Night,NA,NA,5.6843418860808e-14,5.08888749034163e-14,0
2011,October,NA,Night,NA,NA,-79.588139369,43.746318473,0
2011,October,18,Evening,NA,1,-79.50908242,43.758138785,1
2011,October,NA,Night,1,1,-79.576146986,43.6485126260001,2
2011,October,20,Evening,NA,NA,-79.4472399749999,43.734649749,0
2011,October,NA,Night,NA,NA,-79.491817995,43.7436554270001,0
2011,October,20,Evening,NA,1,-79.5884871659999,43.738719474,1
2011,October,20,Evening,NA,NA,-79.483677744,43.726289647,0
2011,October,3,Night,NA,NA,-79.4063033309999,43.6459467870001,0
2011,October,NA,Night,NA,NA,-79.509548719,43.758907986,0
2011,October,10,Morning,1,NA,-79.5085819559999,43.730046972,1
2011,October,23,Evening,NA,1,-79.589413469,43.7320182770001,1
2011,October,20,Evening,NA,2,5.6843418860808e-14,5.08888749034163e-14,2
2011,October,11,Morning,NA,NA,-79.34719971,43.685143087,0
2011,October,NA,Night,NA,NA,-79.255037617,43.7238818920001,0
2011,November,9,Morning,NA,2,-79.510393218,43.749211679,2
2011,November,NA,Night,NA,1,5.6843418860808e-14,5.08888749034163e-14,1
2011,November,20,Evening,NA,1,-79.210299745,43.7671657010001,1
2011,November,4,Night,NA,1,-79.407229532,43.6520564940001,1
2011,November,11,Morning,NA,1,-79.567858966,43.7141662280001,1
2011,November,NA,Night,NA,1,-79.567858966,43.7141662280001,1
2011,November,NA,Night,NA,1,-79.4653492889999,43.691955581,1
2011,November,23,Evening,NA,1,-79.5706673289999,43.758476413,1
2011,November,23,Evening,NA,NA,-79.549328772,43.727296229,0
2011,November,21,Evening,NA,NA,-79.443874842,43.719490657,0
2011,November,2,Night,NA,NA,-79.380103444,43.640074579,0
2011,November,NA,Night,NA,1,-79.545665443,43.7212601620001,1
2011,November,1,Night,NA,NA,-79.4469400289999,43.722555056,0
2011,November,21,Evening,NA,NA,-79.514730516,43.7672126890001,0
2011,November,21,Evening,NA,NA,-79.515457613,43.7578820850001,0
2011,November,1,Night,1,NA,-79.322999598,43.652405539,1
2011,December,11,Morning,NA,NA,-79.231234477,43.79184559,0
2011,December,19,Evening,NA,NA,-79.369714856,43.661770801,0
2011,December,NA,Night,NA,NA,-79.2915159779999,43.7269136620001,0
2011,December,23,Evening,NA,NA,-79.4937485029999,43.671669933,0
2011,December,6,Morning,NA,NA,-79.5521509559999,43.6957896770001,0
2011,December,NA,Night,NA,1,-79.5739520779999,43.721013551,1
2011,December,NA,Night,NA,2,-79.6074546689999,43.7436455540001,2
2011,December,18,Evening,NA,NA,-79.4864081969999,43.7447956230001,0
2011,December,NA,Night,NA,1,-79.450424609,43.6811210020001,1
2011,December,3,Night,NA,1,-79.3921757379999,43.647450787,1
2011,December,7,Morning,NA,NA,-79.516898812,43.7524174810001,0
2011,December,20,Evening,NA,1,-79.4410149549999,43.720123657,1
